destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytess,flow_packetss,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packetss,bwd_packetss,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,downup_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length1,fwd_avg_bytesbulk,fwd_avg_packetsbulk,fwd_avg_bulk_rate,bwd_avg_bytesbulk,bwd_avg_packetsbulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,attack_type,y
80,32919740,12,11,1762,7860,430,0,146.8333333333,209.1392895279,1962,0,714.5454545455,827.6376457891,292.2866340986,0.6986689445,1496351.81818182,3230571.95729461,10007427,108,25806601,2346054.63636364,3981933.07963846,10044506,37463,32882405,3288240.5,4245391.78734606,10044742,149,0,0,0,0,252,256,0.3645229276,0.3341460169,0,1962,400.9166666667,637.5360120547,406452.166666667,0,0,0,1,0,0,0,0,0,418.347826087,146.8333333333,714.5454545455,252,0,0,0,0,0,0,12,1762,11,7860,8192,1047,11,20,2901691.0,4051173.14133672,5766303,37079,10001609.5,8227.1873991055,10007427,9995792,benign,benign,0
443,11456115,8,7,390,5262,234,0,48.75,86.0228374993,1460,0,751.7142857143,697.9939623153,493.3609692291,1.3093443982,818293.928571429,3012277.82390601,11283886,48,11456115,1636587.85714286,4254149.54069175,11283886,176,106259,17709.8333333333,26499.0925913826,53110,48,0,0,0,0,172,152,0.6983170124,0.6110273858,0,1460,353.25,574.6266614072,330195.8,0,0,0,1,0,0,0,0,0,376.8,48.75,751.7142857143,172,0,0,0,0,0,0,8,390,7,5262,8192,110,7,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,896169,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12980.81054,8.926887674,128024.1429,338340.411,895308,5,613,306.5,272.2361108,499,114,896117,224029.25,447519.238,895308,5,0,0,0,0,72,112,3.347582878,5.579304796,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
8254,21,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,380952.381,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,47619.04762,47619.04762,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
16080,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,6675,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1797.7528089888,299.6254681648,6675.0,0.0,6675,6675,6675,6675.0,0.0,6675,6675,0,0.0,0.0,0,0,0,0,0,0,40,0,299.6254681648,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,1809790,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,6424.50229,4.420402367,258541.4286,680967.6379,1802823,62,6454,3227.0,4105.461972,6130,324,1809680,452420.0,900273.3816,1802823,189,0,0,0,0,72,112,1.657650888,2.762751479,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
443,90264345,15,16,1091,4952,406,0,72.7333333333,118.6341715808,1430,0,309.5,523.616780989,66.9478075756,0.3434357165,3008811.5,11414747.6179965,45001644,1,90227156,6444796.85714286,16351398.4687114,45043641,1,90227321,6015154.73333333,15843248.3519085,45038509,1,0,0,0,0,312,356,0.1661785725,0.177257144,0,1430,188.84375,392.6940949616,154208.652217742,0,0,0,1,0,0,0,0,1,194.935483871,72.7333333333,309.5,312,0,0,0,0,0,0,15,1091,16,4952,8192,360,14,20,112592.5,107094.857544609,188320,36865,45000985.5,931.2596308227,45001644,45000327,benign,benign,0
1300,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
1078,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
500,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,10378991,7,4,667,3603,517,0,95.2857142857,191.3780850269,3339,0,900.75,1629.9405664011,411.4080068091,1.0598332728,1037899.1,3175749.0313271,10075533,191,10378991,1729831.83333333,4088840.79011641,10075533,192,181735,60578.3333333333,51175.9198191233,91039,1495,0,0,0,0,152,92,0.6744393554,0.3853939174,0,3339,355.8333333333,952.4810504756,907220.151515151,0,0,0,1,0,0,0,0,0,388.1818181818,95.2857142857,900.75,152,0,0,0,0,0,0,7,667,4,3603,8192,232,6,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
53,156,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1230769.23076923,25641.0256410256,52.0,84.8704895709,150,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12820.5128205128,12820.5128205128,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
123,67023626,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8646614852,0.0596804476,22341208.6666667,38655301.3962838,66976506,23454,66999960,66999960.0,0.0,66999960,66999960,67000172,67000172.0,0.0,67000172,67000172,0,0,0,0,40,40,0.0298402238,0.0298402238,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23454.0,0.0,23454,23454,66976506.0,0.0,66976506,66976506,benign,benign,0
80,8731771,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.435729132,0.572621522,2182942.75,4365553.506,8731273,1,8731771,2182942.75,4365553.506,8731273,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.572621522,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,498.0,0.0,498,498,8731273.0,0.0,8731273,8731273,ddos,ddos,1
30951,60,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
8001,69,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,115942.029,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14492.75362,14492.75362,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
123,68059548,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8210589938,0.0587720624,22686516.0,39188396.9013113,67937379,60979,67998358,67998358.0,0.0,67998358,67998358,67998569,67998569.0,0.0,67998569,67998569,0,0,0,0,40,40,0.0293860312,0.0293860312,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,60979.0,0.0,60979,60979,67937379.0,0.0,67937379,67937379,benign,benign,0
55555,60,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
62549,22169,3,1,50,6,38,6,16.6666666667,18.4752086141,6,6,6.0,0.0,2526.0498894853,180.4321349632,7389.6666666667,12710.1778246149,22066,1,22169,11084.5,15674.4360185622,22168,1,0,0.0,0.0,0,0,0,0,0,0,60,20,135.3241012224,45.1080337408,6,38,12.4,14.310835056,204.8,0,0,0,0,1,0,0,0,0,15.5,16.6666666667,6.0,60,0,0,0,0,0,0,3,50,1,6,114,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
49158,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,683156,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17028.3215,13.17415056,85394.5,241038.9058,681935,3,986,493.0,527.5016588,866,120,683102,136620.4,304840.457,681935,3,0,0,0,0,72,132,4.39138352,8.78276704,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,33423,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,347874.2184,269.2756485,4177.875,10797.75844,30864,5,31016,15508.0,21924.55286,31011,5,33276,6655.2,13577.98559,30915,58,0,0,0,0,72,132,89.7585495,179.517099,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
1556,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,142941,6,6,1318,3865,663,0,219.6666666667,294.3757236368,1590,0,644.1666666667,714.1547217982,36259.7155469739,83.9507209268,12994.6363636364,17386.9098075117,36630,93,108287,21657.4,18846.0664145068,36934,167,108702,21740.4,19640.4405194996,36893,211,0,0,0,0,132,132,41.9753604634,41.9753604634,0,1590,398.6923076923,554.9904480583,308014.397435897,0,0,0,1,0,0,0,0,1,431.9166666667,219.6666666667,644.1666666667,132,0,0,0,0,0,0,6,1318,6,3865,8192,133,5,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
3300,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,5166354,9,8,1244,6130,843,0,138.2222222222,277.2141671063,1955,0,766.25,824.0665281742,1427.3121818598,3.2905217103,322897.125,1233909.36636766,4949567,1,5166331,645791.375,1739258.28933583,4949567,186,5132469,733209.857142857,1881503.67081088,4999727,1,0,0,0,0,192,168,1.7420409054,1.5484808048,0,1955,409.6666666667,651.5393536938,424503.529411765,0,0,0,1,0,0,0,0,0,433.7647058824,138.2222222222,766.25,192,0,0,0,0,0,0,9,1244,8,6130,8192,12,8,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
2196,29,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,275862.069,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,34482.75862,34482.75862,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,50003,1,1,52,116,52,52,52.0,0.0,116,116,116.0,0.0,3359.7984120953,39.997600144,50003.0,0.0,50003,50003,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.998800072,19.998800072,52,116,73.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,110.0,52.0,116.0,32,0,0,0,0,0,0,1,52,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
2602,58,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
51283,1,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,1494,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,116431019,24,20,2700,4488,433,0,112.5,189.0244980672,746,0,224.4,350.3427494687,61.7361254908,0.3779061661,2707698.11627907,4332348.70757843,10009578,66,116394229,5060618.65217391,4871860.39571679,10046260,200,116394173,6126009.10526316,4744913.60104645,10062991,20170,0,0,0,0,492,544,0.206130636,0.17177553,0,746,159.7333333333,274.5471809097,75376.1545454546,0,0,0,1,0,0,0,0,0,163.3636363636,112.5,224.4,492,0,0,0,0,0,0,24,2700,20,4488,8192,385,23,20,597831.0,1858912.80066979,6202663,36555,9983462.54545455,53214.7414150697,10009578,9824135,benign,benign,0
51420,250,2,1,37,6,31,6,18.5,17.6776695297,6,6,6.0,0.0,172000.0,12000.0,125.0,16.9705627485,137,113,250,250.0,0.0,250,250,0,0.0,0.0,0,0,1,0,0,0,40,20,8000.0,4000.0,6,31,18.5,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,24.6666666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,946,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,16460313,13,8,772,4262,398,0,59.3846153846,119.9045025993,1448,0,532.75,628.9573571736,305.8265052432,1.2757959098,823015.65,2522617.39663207,9998105,1,16460313,1371692.75,3194597.79075458,9998105,1,10566342,1509477.42857143,3760862.29190531,10030604,49,0,0,0,0,424,264,0.7897784204,0.4860174895,0,1448,228.8181818182,442.1910421401,195532.917748918,0,0,0,1,0,0,0,0,0,239.7142857143,59.3846153846,532.75,424,0,0,0,0,0,0,13,772,8,4262,29200,16384,4,32,300773.5,379470.975444104,569100,32447,7929382.0,2925616.12339316,9998105,5860659,benign,benign,0
53,60812,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,4012.3659803986,32.888245741,60812.0,0.0,60812,60812,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.4441228705,16.4441228705,58,186,100.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,20,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
1723,83,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,96385.54217,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12048.19277,12048.19277,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,33709,4,2,176,198,44,44,44.0,0.0,99,99,99.0,0.0,11094.95980302,177.9940075351,6741.8,13659.7799835869,31094,3,31101,10367.0,17950.1085512038,31094,3,4,4.0,0.0,4,4,0,0,0,0,80,40,118.6626716901,59.331335845,44,99,59.7142857143,26.8372520061,720.2380952381,0,0,0,0,0,0,0,0,0,69.6666666667,44.0,99.0,80,0,0,0,0,0,0,4,176,2,198,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
10001,74,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,108108.1081,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,1796273,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6476.187083,3.896957756,299378.8333,732798.3107,1795197,6,988,494.0,490.7321061,841,147,1796230,598743.3333,1036159.396,1795197,6,0,0,0,0,72,92,1.670124753,2.226833004,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
51284,1,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,1494,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
9110,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,5152627,8,6,390,3716,209,0,48.75,77.1357800987,1460,0,619.3333333333,679.9090135207,796.875069746,2.7170606372,396355.923076923,1380846.21851913,4991818,3,5152627,736089.571428571,1876735.19825715,4991818,3,86529,17305.8,21912.3567240039,42263,236,0,0,0,0,172,132,1.5526060784,1.1644545588,0,1460,273.7333333333,503.5259202672,253538.352380952,0,0,0,1,0,0,0,0,0,293.2857142857,48.75,619.3333333333,172,0,0,0,0,0,0,8,390,6,3716,8192,119,7,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
14441,83,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,96385.54217,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12048.19277,12048.19277,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,10929474,8,6,390,5261,234,0,48.75,86.0228374993,2920,0,876.8333333333,1142.5109919238,517.042265712,1.2809399611,840728.769230769,2974858.03346986,10741383,31,10929474,1561353.42857143,4048099.30426152,10741383,240,124167,24833.4,33838.2252312381,67368,192,0,0,0,0,172,132,0.731965692,0.548974269,0,2920,376.7333333333,805.4088994033,648683.495238095,0,0,0,1,0,0,0,0,0,403.6428571429,48.75,876.8333333333,172,0,0,0,0,0,0,8,390,6,5261,8192,110,7,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,22757,2,5,20,11607,20,0,10.0,14.14213562,10135,0,2321.4,4413.201989,510919.717,307.5976623,3792.833333,8745.798246,21632,12,898,898.0,0.0,898,898,22740,5685.0,10638.24068,21632,12,0,0,0,0,52,112,87.88504636,219.7126159,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
53,31140,1,1,55,110,55,55,55.0,0.0,110,110,110.0,0.0,5298.6512524085,64.2260757868,31140.0,0.0,31140,31140,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.1130378934,32.1130378934,55,110,73.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,110.0,55.0,110.0,20,0,0,0,0,0,0,1,55,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
22,1309452,35,40,2686,6718,408,0,76.7428571429,105.426959064,976,0,167.95,324.0548347077,7181.6301781203,57.2758680731,17695.2972972973,111708.123128521,955623,0,1309452,38513.2941176471,173192.772127254,997257,1,353758,9070.717948718,21932.7784820954,115448,0,0,0,0,0,724,824,26.7287384341,30.547129639,0,976,123.7368421053,248.8413882199,61922.0364912281,0,0,0,1,0,0,0,0,1,125.3866666667,76.7428571429,167.95,724,0,0,0,0,0,0,35,2686,40,6718,8192,245,33,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,219430,18,15,860,15916,199,0,47.7777777778,70.5637430276,2820,0,1061.0666666667,984.1272759344,76452.6272615413,150.3896459007,6857.1875,13043.999748834,35302,3,219430,12907.6470588235,15933.6441804016,36101,4,181445,12960.3571428571,22034.4710278695,66275,3,0,0,0,0,372,312,82.0307159459,68.3589299549,0,2820,493.4117647059,821.9579034287,675614.795008913,0,0,0,1,0,0,0,0,0,508.3636363636,47.7777777778,1061.0666666667,372,0,0,0,0,0,0,18,860,15,15916,8192,123,17,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,1012070,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,11488.33579,6.916517632,168678.3333,405142.8876,995573,6,16014,8007.0,11315.12271,16008,6,1011947,337315.6667,570124.1256,995573,157,0,0,0,0,72,92,2.964221842,3.95229579,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
4343,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,47346,1,1,46,233,46,46,46.0,0.0,233,233,233.0,0.0,5892.78925358,42.2422168715,47346.0,0.0,47346,47346,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,21.1211084358,21.1211084358,46,233,108.3333333333,107.9645003385,11656.3333333333,0,0,0,0,0,0,0,0,1,162.5,46.0,233.0,40,0,0,0,0,0,0,1,46,1,233,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
40870,202,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9900.9900990099,202.0,0.0,202,202,202,202.0,0.0,202,202,0,0.0,0.0,0,0,0,0,0,0,64,0,9900.9900990099,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
587,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
